Timestamp,Date,"Rate (%/day)",Amount,"Period (days)","isFRR (0=fixed_rate / 1=FRR)"
1444990544,"2015-10-16 10:15:44",0.00767,0.197,2,0
1444990774,"2015-10-16 10:19:34",0.00767,2.448,30,1
1444990774,"2015-10-16 10:19:34",0.00767,0.107,30,1
1444990774,"2015-10-16 10:19:34",0.00767,2.032,30,1
1444991039,"2015-10-16 10:23:59",0.00767,0.2,2,0
1444991039,"2015-10-16 10:23:59",0.00767,0.197,2,0
1444991039,"2015-10-16 10:23:59",0.00767,0.216,3,0
1444991039,"2015-10-16 10:23:59",0.00767,0.25,2,0
1444991039,"2015-10-16 10:23:59",0.00767,0.25,2,0
1444991042,"2015-10-16 10:24:02",0.00767,0.2,3,0
1444991042,"2015-10-16 10:24:02",0.00767,9.832,8,0
1444991042,"2015-10-16 10:24:02",0.00767,0.254,2,0
1444991042,"2015-10-16 10:24:02",0.00769,0.412,2,0
1444991042,"2015-10-16 10:24:02",0.00767,3.242,30,1
1444991042,"2015-10-16 10:24:02",0.00767,2.871,30,1
1444991123,"2015-10-16 10:25:23",0.00767,1.787,2,0
1444991129,"2015-10-16 10:25:29",0.00835,3.931,4,0
1444991209,"2015-10-16 10:26:49",0.00767,0.343,2,0
1444991298,"2015-10-16 10:28:18",0.00765,4.003,2,0
1444991884,"2015-10-16 10:38:04",0.007,1.558,30,0
1444992492,"2015-10-16 10:48:12",0.0069,4.249,30,0
1444992492,"2015-10-16 10:48:12",0.007,0.316,3,0
1444992731,"2015-10-16 10:52:11",0.007,0.197,2,0
1444992849,"2015-10-16 10:54:09",0.007,0.25,2,0
1444992849,"2015-10-16 10:54:09",0.007,0.389,2,0
1444992849,"2015-10-16 10:54:09",0.007,9.864,30,0
1444992849,"2015-10-16 10:54:09",0.007,6.395,30,0
1444992853,"2015-10-16 10:54:13",0.0075,2.984,2,0
1444992853,"2015-10-16 10:54:13",0.0076,0.442,3,0
1444992853,"2015-10-16 10:54:13",0.00767,0.25,2,0
1444992853,"2015-10-16 10:54:13",0.00767,0.25,2,0
1444992853,"2015-10-16 10:54:13",0.00767,0.25,2,0
1444992853,"2015-10-16 10:54:13",0.00767,0.25,2,0
1444992853,"2015-10-16 10:54:13",0.00767,4.02,2,0
1444992853,"2015-10-16 10:54:13",0.00767,5.899,30,1
1444992853,"2015-10-16 10:54:13",0.00767,2.355,30,1
1444992853,"2015-10-16 10:54:13",0.00767,1.256,30,1
1444992853,"2015-10-16 10:54:13",0.00767,3.095,30,1
1444992853,"2015-10-16 10:54:13",0.00767,0.167,30,1
1444992853,"2015-10-16 10:54:13",0.00767,1.152,30,1
1444992853,"2015-10-16 10:54:13",0.00767,0.827,30,1
1444992853,"2015-10-16 10:54:13",0.00767,0.105,30,1
1444992853,"2015-10-16 10:54:13",0.00767,0.044,30,1
1444992853,"2015-10-16 10:54:13",0.00767,0.063,30,1
1444992970,"2015-10-16 10:56:10",0.00767,0.052,30,1
1444993329,"2015-10-16 11:02:09",0.0063,0.669,2,0
1444993329,"2015-10-16 11:02:09",0.0075,0.04,3,0
1444993452,"2015-10-16 11:04:12",0.00755,0.677,2,0
1444993452,"2015-10-16 11:04:12",0.00764,0.197,2,0
1444993917,"2015-10-16 11:11:57",0.00759,0.197,2,0
1444993917,"2015-10-16 11:11:57",0.00759,6.755,4,0
1444993917,"2015-10-16 11:11:57",0.0076,0.23,2,0
1444994464,"2015-10-16 11:21:04",0.0041,5,10,0
1444994464,"2015-10-16 11:21:04",0.0076,0.197,2,0
1444995251,"2015-10-16 11:34:11",0.0065,0.197,2,0
1444995725,"2015-10-16 11:42:05",0.0065,0.197,2,0
1444996213,"2015-10-16 11:50:13",0.0065,1.545,30,0
1444996213,"2015-10-16 11:50:13",0.0065,0.736,2,0
1444996213,"2015-10-16 11:50:13",0.0071,0.197,2,0
1444996329,"2015-10-16 11:52:09",0.007,0.179,2,0
1444996329,"2015-10-16 11:52:09",0.007,0.21,3,0
1444996446,"2015-10-16 11:54:06",0.0069,5.591,3,0
1444996569,"2015-10-16 11:56:09",0.0069,1.506,3,0
1444997052,"2015-10-16 12:04:12",0.0068,0.29,2,0
1444997524,"2015-10-16 12:12:04",0.0068,0.197,2,0
1444997644,"2015-10-16 12:14:04",0.0068,4.343,3,0
1444997644,"2015-10-16 12:14:04",0.0068,0.22,2,0
1444998604,"2015-10-16 12:30:04",0.0066,0.25,2,0
1444998604,"2015-10-16 12:30:04",0.0066,0.452,2,0
1444998607,"2015-10-16 12:30:07",0.00655,0.347,2,0
1444998725,"2015-10-16 12:32:05",0.0054,0.264,7,0
1444998725,"2015-10-16 12:32:05",0.0066,2.509,2,0
1444998725,"2015-10-16 12:32:05",0.0067,0.197,2,0
1444998969,"2015-10-16 12:36:09",0.0067,5.609,2,0
1444999092,"2015-10-16 12:38:12",0.0067,0.693,30,0
1444999097,"2015-10-16 12:38:17",0.0067,0.586,2,0
1444999097,"2015-10-16 12:38:17",0.0068,0.22,2,0
1444999340,"2015-10-16 12:42:20",0.00665,0.197,2,0
1444999340,"2015-10-16 12:42:20",0.00665,0.23,2,0
1445000409,"2015-10-16 13:00:09",0.00665,0.197,2,0
1445000533,"2015-10-16 13:02:13",0.00665,0.197,2,0
1445000659,"2015-10-16 13:04:19",0.00665,0.568,2,0
1445001253,"2015-10-16 13:14:13",0.00665,0.63,2,0
1445001253,"2015-10-16 13:14:13",0.00665,0.197,2,0
1445001728,"2015-10-16 13:22:08",0.00665,0.197,2,0
1445002337,"2015-10-16 13:32:17",0.00665,0.197,2,0
1445002569,"2015-10-16 13:36:09",0.00665,0.763,3,0
1445002569,"2015-10-16 13:36:09",0.00665,0.47,2,0
1445002692,"2015-10-16 13:38:12",0.0066,0.251,2,0
1445002692,"2015-10-16 13:38:12",0.00665,0.469,2,0
1445003295,"2015-10-16 13:48:15",0.0065,5.7,2,0
1445003295,"2015-10-16 13:48:15",0.0066,0.217,2,0
1445003295,"2015-10-16 13:48:15",0.0066,1.159,2,0
1445003895,"2015-10-16 13:58:15",0.00649,2.079,4,0
1445003896,"2015-10-16 13:58:16",0.0065,21.825,2,0
1445003896,"2015-10-16 13:58:16",0.0065,0.279,2,0
1445004133,"2015-10-16 14:02:13",0.0065,0.197,2,0
1445004133,"2015-10-16 14:02:13",0.0065,1.281,2,0
1445004133,"2015-10-16 14:02:13",0.00651,0.36,2,0
1445004255,"2015-10-16 14:04:15",0.00651,0.26,2,0
1445004490,"2015-10-16 14:08:10",0.00651,10.847,2,0
1445004905,"2015-10-16 14:15:05",0.0066,0.197,2,0
1445004908,"2015-10-16 14:15:08",0.0066,6.213,15,0
1445004911,"2015-10-16 14:15:11",0.00665,0.439,3,0
1445005112,"2015-10-16 14:18:32",0.0067,1.992,10,0
1445005112,"2015-10-16 14:18:32",0.0068,0.27,2,0
1445005112,"2015-10-16 14:18:32",0.0069,2.182,3,0
1445005209,"2015-10-16 14:20:09",0.007,2.565,3,0
1445005326,"2015-10-16 14:22:06",0.007,0.197,2,0
1445005564,"2015-10-16 14:26:04",0.007,4.354,2,0
1445005816,"2015-10-16 14:30:16",0.007,0.379,2,0
1445005816,"2015-10-16 14:30:16",0.00705,0.419,2,0
1445005816,"2015-10-16 14:30:16",0.0071,0.197,2,0
1445006169,"2015-10-16 14:36:09",0.0071,0.224,2,0
1445006648,"2015-10-16 14:44:08",0.007,0.425,2,0
1445006649,"2015-10-16 14:44:09",0.00705,1.254,2,0
1445006649,"2015-10-16 14:44:09",0.0071,0.197,2,0
1445006766,"2015-10-16 14:46:06",0.0071,0.25,2,0
1445006766,"2015-10-16 14:46:06",0.0071,2.897,30,0
1445007245,"2015-10-16 14:54:05",0.0071,0.197,2,0
1445007245,"2015-10-16 14:54:05",0.0071,5.595,3,0
1445007245,"2015-10-16 14:54:05",0.00717,1,2,0
1445007374,"2015-10-16 14:56:14",0.0071,1.853,2,0
1445007374,"2015-10-16 14:56:14",0.00717,1.055,3,0
1445007374,"2015-10-16 14:56:14",0.0072,0.39,2,0
1445007375,"2015-10-16 14:56:15",0.0072,2.97,3,0
1445007375,"2015-10-16 14:56:15",0.0072,1.093,5,0
1445007487,"2015-10-16 14:58:07",0.0071,2.34,2,0
1445007612,"2015-10-16 15:00:12",0.0071,2.237,2,0
1445007612,"2015-10-16 15:00:12",0.0072,5.737,3,0
1445007612,"2015-10-16 15:00:12",0.0072,0.412,2,0
1445007733,"2015-10-16 15:02:13",0.0072,0.197,2,0
1445008097,"2015-10-16 15:08:17",0.0071,0.134,2,0
1445008097,"2015-10-16 15:08:17",0.0071,0.33,15,0
1445008097,"2015-10-16 15:08:17",0.0072,0.239,2,0
1445008097,"2015-10-16 15:08:17",0.0072,0.45,2,0
1445008209,"2015-10-16 15:10:09",0.00715,0.596,2,0
1445008214,"2015-10-16 15:10:14",0.0072,0.197,2,0
1445008407,"2015-10-16 15:13:27",0.0072,0.55,2,0
1445008407,"2015-10-16 15:13:27",0.0072,0.2,3,0
1445008407,"2015-10-16 15:13:27",0.0072,0.259,3,0
1445008648,"2015-10-16 15:17:28",0.0071,7,2,0
1445008757,"2015-10-16 15:19:17",0.0072,5.303,2,0
1445008759,"2015-10-16 15:19:19",0.0072,2.784,10,0
1445008759,"2015-10-16 15:19:19",0.0072,1.111,10,0
1445008759,"2015-10-16 15:19:19",0.0072,0.279,2,0
1445009057,"2015-10-16 15:24:17",0.0071,3.799,15,0
1445009057,"2015-10-16 15:24:17",0.00715,0.371,2,0
1445009057,"2015-10-16 15:24:17",0.0072,0.197,2,0
1445009057,"2015-10-16 15:24:17",0.0072,7.182,3,0
1445009057,"2015-10-16 15:24:17",0.0073,0.41,2,0
1445009057,"2015-10-16 15:24:17",0.0073,17.618,30,0
1445009057,"2015-10-16 15:24:17",0.0073,14.425,2,0
1445009057,"2015-10-16 15:24:17",0.00739,5.693,30,0
1445009174,"2015-10-16 15:26:14",0.00739,2.079,4,0
1445009174,"2015-10-16 15:26:14",0.0074,8.952,8,0
1445009174,"2015-10-16 15:26:14",0.0074,18.013,30,0
1445009175,"2015-10-16 15:26:15",0.0074,0.254,2,0
1445009175,"2015-10-16 15:26:15",0.0075,1.956,2,0
1445009175,"2015-10-16 15:26:15",0.0075,1.001,30,0
1445009175,"2015-10-16 15:26:15",0.0075,0.577,30,1
1445009175,"2015-10-16 15:26:15",0.0075,3.183,30,1
1445009175,"2015-10-16 15:26:15",0.0075,0.115,30,1
1445009175,"2015-10-16 15:26:15",0.0075,0.679,30,1
1445009175,"2015-10-16 15:26:15",0.0075,2.267,30,1
1445009175,"2015-10-16 15:26:15",0.0075,3.007,7,1
1445009175,"2015-10-16 15:26:15",0.0075,0.078,30,1
1445009175,"2015-10-16 15:26:15",0.0075,0.084,30,1
1445009175,"2015-10-16 15:26:15",0.0075,1.434,30,1
1445009175,"2015-10-16 15:26:15",0.0075,1.308,30,1
1445009175,"2015-10-16 15:26:15",0.0075,0.902,30,1
1445009175,"2015-10-16 15:26:15",0.0075,5.004,30,1
1445009175,"2015-10-16 15:26:15",0.0075,0.094,30,1
1445009175,"2015-10-16 15:26:15",0.0075,0.311,30,1
1445009175,"2015-10-16 15:26:15",0.0075,2.365,30,1
1445009175,"2015-10-16 15:26:15",0.0075,0.949,30,1
1445009175,"2015-10-16 15:26:15",0.0075,0.06,30,1
1445009175,"2015-10-16 15:26:15",0.0075,0.051,30,1
1445009175,"2015-10-16 15:26:15",0.0075,0.076,30,1
1445009175,"2015-10-16 15:26:15",0.0075,3.409,30,1
1445009176,"2015-10-16 15:26:16",0.0075,1.806,30,1
1445009176,"2015-10-16 15:26:16",0.0075,0.05,30,1
1445009292,"2015-10-16 15:28:12",0.0073,0.402,10,0
1445009292,"2015-10-16 15:28:12",0.0073,0.5,12,0
1445009292,"2015-10-16 15:28:12",0.0073,0.5,14,0
1445009417,"2015-10-16 15:30:17",0.0075,3.026,2,0
1445009417,"2015-10-16 15:30:17",0.0075,0.491,2,0
1445009417,"2015-10-16 15:30:17",0.0075,0.197,2,0
1445009525,"2015-10-16 15:32:05",0.0033,0.642,2,0
1445009525,"2015-10-16 15:32:05",0.0033,0.353,3,0
1445009525,"2015-10-16 15:32:05",0.0065,1.9,30,0
1445009528,"2015-10-16 15:32:08",0.007,1,2,0
1445009529,"2015-10-16 15:32:09",0.0072,1.972,10,0
1445009529,"2015-10-16 15:32:09",0.0075,0.37,2,0
1445009530,"2015-10-16 15:32:10",0.0075,0.212,2,0
1445009530,"2015-10-16 15:32:10",0.0075,0.37,2,0
1445009530,"2015-10-16 15:32:10",0.0075,0.37,2,0
1445009712,"2015-10-16 15:35:12",0.00749,14,30,1
1445009772,"2015-10-16 15:36:12",0.007,0.095,2,0
1445009772,"2015-10-16 15:36:12",0.0072,0.736,3,0
1445009772,"2015-10-16 15:36:12",0.0073,1.073,2,0
1445010016,"2015-10-16 15:40:16",0.00729,0.548,2,0
1445010016,"2015-10-16 15:40:16",0.00734,1.639,3,0
1445010016,"2015-10-16 15:40:16",0.00734,0.26,2,0
1445010016,"2015-10-16 15:40:16",0.00734,0.389,3,0
1445010016,"2015-10-16 15:40:16",0.0074,0.197,2,0
1445010016,"2015-10-16 15:40:16",0.0074,0.611,3,0
1445010016,"2015-10-16 15:40:16",0.0074,14.765,30,0
1445010016,"2015-10-16 15:40:16",0.00749,11.757,30,1
1445010136,"2015-10-16 15:42:16",0.00749,0.26,2,0
1445010136,"2015-10-16 15:42:16",0.0075,22.617,8,0
1445010608,"2015-10-16 15:50:08",0.0073,0.961,2,0
1445010608,"2015-10-16 15:50:08",0.0073,0.31,3,0
1445010608,"2015-10-16 15:50:08",0.0074,1.071,2,0
1445010732,"2015-10-16 15:52:12",0.0074,8.19,30,0
1445010732,"2015-10-16 15:52:12",0.00749,0.197,2,0
1445010732,"2015-10-16 15:52:12",0.00749,0.015,2,0
1445010732,"2015-10-16 15:52:12",0.00749,0.597,2,0
1445010732,"2015-10-16 15:52:12",0.00749,0.34,2,0
1445010735,"2015-10-16 15:52:15",0.00755,1.162,2,0
1445010849,"2015-10-16 15:54:09",0.00748,0.732,2,0
1445010849,"2015-10-16 15:54:09",0.00748,0.643,2,0
1445010853,"2015-10-16 15:54:13",0.0076,0.037,2,0
1445010856,"2015-10-16 15:54:16",0.0076,0.866,30,0
1445010856,"2015-10-16 15:54:16",0.0077,7.602,30,0
1445010856,"2015-10-16 15:54:16",0.0079,0.723,30,0
1445010856,"2015-10-16 15:54:16",0.0079,1.87,30,0
1445010856,"2015-10-16 15:54:16",0.008,0.257,30,0
1445010856,"2015-10-16 15:54:16",0.008,2.335,2,0
1445010975,"2015-10-16 15:56:15",0.008,0.232,2,0
1445010975,"2015-10-16 15:56:15",0.008,1.602,30,0
1445010975,"2015-10-16 15:56:15",0.008,2.549,2,0
1445010975,"2015-10-16 15:56:15",0.008,0.128,2,0
1445010975,"2015-10-16 15:56:15",0.008,1.124,2,0
1445011448,"2015-10-16 16:04:08",0.005,0.419,30,0
1445011454,"2015-10-16 16:04:14",0.0072,0.348,2,0
1445011454,"2015-10-16 16:04:14",0.0073,0.419,2,0
1445011454,"2015-10-16 16:04:14",0.00735,1.961,2,0
1445011454,"2015-10-16 16:04:14",0.0074,0.197,2,0
1445011567,"2015-10-16 16:06:07",0.0074,3.373,10,0
1445011570,"2015-10-16 16:06:10",0.008,0.093,30,0
1445011692,"2015-10-16 16:08:12",0.008,1.854,30,0
1445011938,"2015-10-16 16:12:18",0.00749,0.197,2,0
1445011938,"2015-10-16 16:12:18",0.00749,10.426,8,0
1445011938,"2015-10-16 16:12:18",0.00749,0.21,2,0
1445011940,"2015-10-16 16:12:20",0.00749,22.198,30,1
1445011940,"2015-10-16 16:12:20",0.00749,1.395,30,1
1445011940,"2015-10-16 16:12:20",0.00749,0.619,30,1
1445011940,"2015-10-16 16:12:20",0.00749,3.708,30,1
1445011940,"2015-10-16 16:12:20",0.00749,3.489,30,1
1445012098,"2015-10-16 16:14:58",0.00745,0.968,5,0
1445012101,"2015-10-16 16:15:01",0.00745,0.45,30,1
1445012101,"2015-10-16 16:15:01",0.00745,2.003,30,1
1445012213,"2015-10-16 16:16:53",0.00748,0.232,3,0
1445012219,"2015-10-16 16:16:59",0.00748,3.409,30,1
1445012219,"2015-10-16 16:16:59",0.00748,0.951,30,1
1445012397,"2015-10-16 16:19:57",0.0074,0.396,3,0
1445012486,"2015-10-16 16:21:26",0.00748,0.197,2,0
1445012486,"2015-10-16 16:21:26",0.00748,0.21,2,0
1445012492,"2015-10-16 16:21:32",0.008,3.462,2,0
1445012492,"2015-10-16 16:21:32",0.008,10,2,0
1445012492,"2015-10-16 16:21:32",0.008,8.502,2,0
1445012492,"2015-10-16 16:21:32",0.0081,3,2,0
1445012492,"2015-10-16 16:21:32",0.0082,3,2,0
1445012493,"2015-10-16 16:21:33",0.00829,1.602,2,0
1445013131,"2015-10-16 16:32:11",0.004,0.445,30,0
1445013131,"2015-10-16 16:32:11",0.0052,1.855,30,0
1445013131,"2015-10-16 16:32:11",0.0057,3.015,30,0
1445013131,"2015-10-16 16:32:11",0.0065,1.803,30,0
1445013131,"2015-10-16 16:32:11",0.007,1.169,2,0
1445013131,"2015-10-16 16:32:11",0.00715,1.825,2,0
1445013131,"2015-10-16 16:32:11",0.0072,0.5,16,0
1445013131,"2015-10-16 16:32:11",0.0073,0.197,2,0
1445013131,"2015-10-16 16:32:11",0.0073,5.085,2,0
1445013131,"2015-10-16 16:32:11",0.0073,3.517,3,0
1445013131,"2015-10-16 16:32:11",0.0074,1.231,2,0
1445013131,"2015-10-16 16:32:11",0.0074,6,2,0
1445013132,"2015-10-16 16:32:12",0.00748,1.982,2,0
1445013132,"2015-10-16 16:32:12",0.00748,0.909,2,0
1445013132,"2015-10-16 16:32:12",0.00748,0.791,2,0
1445013132,"2015-10-16 16:32:12",0.00748,4.206,30,1
1445013132,"2015-10-16 16:32:12",0.00748,0.592,30,1
1445013132,"2015-10-16 16:32:12",0.00748,2.41,30,1
1445013247,"2015-10-16 16:34:07",0.004,0.2,3,0
1445013249,"2015-10-16 16:34:09",0.0074,4.416,3,0
1445013254,"2015-10-16 16:34:14",0.00748,0.25,2,0
1445013254,"2015-10-16 16:34:14",0.00748,0.254,2,0
1445013254,"2015-10-16 16:34:14",0.0076,1.648,2,0
1445013254,"2015-10-16 16:34:14",0.0076,0.163,30,0
1445013370,"2015-10-16 16:36:10",0.00747,0.016,30,1
1445013494,"2015-10-16 16:38:14",0.0079,0.453,30,0
1445013608,"2015-10-16 16:40:08",0.0074,11.059,2,0
1445013611,"2015-10-16 16:40:11",0.0079,0.319,30,0
1445013611,"2015-10-16 16:40:11",0.008,2.253,30,0
1445013966,"2015-10-16 16:46:06",0.0072,0.05,30,0
1445013967,"2015-10-16 16:46:07",0.0072,0.567,2,0
1445013967,"2015-10-16 16:46:07",0.0073,0.912,2,0
1445014332,"2015-10-16 16:52:12",0.00729,0.197,2,0
1445014563,"2015-10-16 16:56:03",0.00729,1.265,4,0
1445014567,"2015-10-16 16:56:07",0.00729,0.343,2,0
1445014567,"2015-10-16 16:56:07",0.0073,3.945,2,0
1445014567,"2015-10-16 16:56:07",0.0073,1.803,2,0
1445014567,"2015-10-16 16:56:07",0.0073,0.21,2,0
1445014813,"2015-10-16 17:00:13",0.00725,1.88,2,0
1445014813,"2015-10-16 17:00:13",0.0073,0.197,2,0
1445014927,"2015-10-16 17:02:07",0.0073,10.202,2,0
1445014927,"2015-10-16 17:02:07",0.0073,8.98,3,0
1445014927,"2015-10-16 17:02:07",0.0074,4.486,2,0
1445014927,"2015-10-16 17:02:07",0.00744,0.209,5,0
1445014927,"2015-10-16 17:02:07",0.00747,0.29,2,0
1445014927,"2015-10-16 17:02:07",0.00747,0.9,2,0
1445015069,"2015-10-16 17:04:29",0.0033,0.212,30,0
1445015433,"2015-10-16 17:10:33",0.00735,0.548,2,0
1445015433,"2015-10-16 17:10:33",0.0074,0.197,2,0
1445015658,"2015-10-16 17:14:18",0.0074,0.089,2,0
1445015774,"2015-10-16 17:16:14",0.0074,2.836,2,0
1445015888,"2015-10-16 17:18:08",0.0074,0.225,3,0
1445015888,"2015-10-16 17:18:08",0.0074,3.502,3,0
1445015888,"2015-10-16 17:18:08",0.00747,1.381,2,1
1445015981,"2015-10-16 17:19:41",0.0074,7.03,2,0
1445015981,"2015-10-16 17:19:41",0.00747,1.054,2,1
1445015981,"2015-10-16 17:19:41",0.00747,0.053,30,1
1445015981,"2015-10-16 17:19:41",0.00747,0.051,30,1
1445015982,"2015-10-16 17:19:42",0.00747,0.428,20,1
1445015982,"2015-10-16 17:19:42",0.00747,1.305,30,1
1445016076,"2015-10-16 17:21:16",0.00747,0.197,2,0
1445016259,"2015-10-16 17:24:19",0.0074,0.678,2,0
1445016262,"2015-10-16 17:24:22",0.00747,0.26,2,0
1445016262,"2015-10-16 17:24:22",0.00747,0.26,2,0
1445016263,"2015-10-16 17:24:23",0.00747,7.336,30,1
1445016354,"2015-10-16 17:25:54",0.00747,0.8,2,0
1445016354,"2015-10-16 17:25:54",0.00747,0.221,3,0
1445016354,"2015-10-16 17:25:54",0.00747,0.925,30,1
1445016354,"2015-10-16 17:25:54",0.00747,0.052,30,1
1445016535,"2015-10-16 17:28:55",0.0074,1.517,3,0
1445016535,"2015-10-16 17:28:55",0.00747,0.302,2,0
1445016535,"2015-10-16 17:28:55",0.00747,0.884,30,1
1445016538,"2015-10-16 17:28:58",0.00747,11.502,30,1
1445016538,"2015-10-16 17:28:58",0.00747,3.659,2,1
1445016624,"2015-10-16 17:30:24",0.004,0.109,30,0
1445016624,"2015-10-16 17:30:24",0.007,0.197,2,0
1445016625,"2015-10-16 17:30:25",0.007,3.898,2,0
1445016732,"2015-10-16 17:32:12",0.0052,1.543,30,0
1445016734,"2015-10-16 17:32:14",0.0057,1.467,30,0
1445016735,"2015-10-16 17:32:15",0.0065,1.803,30,0
1445016735,"2015-10-16 17:32:15",0.0066,0.539,2,0
1445016735,"2015-10-16 17:32:15",0.007,1.001,30,0
1445016735,"2015-10-16 17:32:15",0.007,0.814,2,0
1445016735,"2015-10-16 17:32:15",0.00735,0.723,2,0
1445016735,"2015-10-16 17:32:15",0.00735,0.31,3,0
1445016735,"2015-10-16 17:32:15",0.0074,1.548,2,0
1445016735,"2015-10-16 17:32:15",0.0074,2.305,2,0
1445016977,"2015-10-16 17:36:17",0.0051,0.754,30,0
1445016977,"2015-10-16 17:36:17",0.0074,1.156,30,0
1445016977,"2015-10-16 17:36:17",0.0074,3.91,2,0
1445017209,"2015-10-16 17:40:09",0.00735,0.28,2,0
1445017209,"2015-10-16 17:40:09",0.0074,0.211,2,0
1445017209,"2015-10-16 17:40:09",0.0074,0.687,2,0
1445017457,"2015-10-16 17:44:17",0.0073,1.709,2,0
1445017687,"2015-10-16 17:48:07",0.0073,1.268,30,0
1445017687,"2015-10-16 17:48:07",0.0074,0.25,2,0
1445017687,"2015-10-16 17:48:07",0.0074,0.197,2,0
1445017932,"2015-10-16 17:52:12",0.0073,7.604,2,0
1445017932,"2015-10-16 17:52:12",0.0074,0.197,2,0
1445017932,"2015-10-16 17:52:12",0.0074,0.34,2,0
1445017932,"2015-10-16 17:52:12",0.0074,13.48,3,0
1445017933,"2015-10-16 17:52:13",0.0074,0.34,2,0
1445017933,"2015-10-16 17:52:13",0.0074,0.34,2,0
1445018048,"2015-10-16 17:54:08",0.0074,0.381,2,0
1445018293,"2015-10-16 17:58:13",0.0073,0.388,3,0
1445018416,"2015-10-16 18:00:16",0.0072,1.996,2,0
1445018416,"2015-10-16 18:00:16",0.0074,0.197,2,0
1445018886,"2015-10-16 18:08:06",0.0072,6.803,2,0
1445019127,"2015-10-16 18:12:07",0.0073,0.197,2,0
1445019127,"2015-10-16 18:12:07",0.0073,0.34,2,0
1445019423,"2015-10-16 18:17:03",0.0074,12,30,0
1445019505,"2015-10-16 18:18:25",0.0073,1.161,7,0
1445019505,"2015-10-16 18:18:25",0.0073,0.251,3,0
1445019505,"2015-10-16 18:18:25",0.0073,0.254,2,0
1445019506,"2015-10-16 18:18:26",0.0074,20.638,3,0
1445019506,"2015-10-16 18:18:26",0.0074,11.531,2,0
1445019506,"2015-10-16 18:18:26",0.0074,14.03,2,0
1445019606,"2015-10-16 18:20:06",0.00725,0.22,2,0
1445019606,"2015-10-16 18:20:06",0.0073,9.313,30,0
1445019898,"2015-10-16 18:24:58",0.007,7.137,30,0
1445019898,"2015-10-16 18:24:58",0.007,0.31,3,0
1445019902,"2015-10-16 18:25:02",0.0073,1.243,2,0
1445019902,"2015-10-16 18:25:02",0.0074,0.197,2,0
1445019902,"2015-10-16 18:25:02",0.0074,0.26,2,0
1445020206,"2015-10-16 18:30:06",0.00735,0.723,2,0
1445020323,"2015-10-16 18:32:03",0.0057,1.078,30,0
1445020323,"2015-10-16 18:32:03",0.0065,1.803,30,0
1445020447,"2015-10-16 18:34:07",0.0066,0.494,2,0
1445020447,"2015-10-16 18:34:07",0.0066,0.251,3,0
1445020565,"2015-10-16 18:36:05",0.007,0.784,2,0
1445020567,"2015-10-16 18:36:07",0.0072,0.129,10,0
1445020572,"2015-10-16 18:36:12",0.0072,1.521,30,0
1445020810,"2015-10-16 18:40:10",0.0073,0.812,30,0
1445020810,"2015-10-16 18:40:10",0.0074,0.38,2,0
1445020810,"2015-10-16 18:40:10",0.0074,0.38,2,0
1445020933,"2015-10-16 18:42:13",0.0074,0.197,2,0
1445020936,"2015-10-16 18:42:16",0.0074,0.247,2,0
1445021287,"2015-10-16 18:48:07",0.0074,0.25,2,0
1445022252,"2015-10-16 19:04:12",0.0069,0.041,2,0
1445022252,"2015-10-16 19:04:12",0.0069,0.244,3,0
1445022728,"2015-10-16 19:12:08",0.0069,1.331,2,0
1445022737,"2015-10-16 19:12:17",0.007,1.253,7,0
1445022737,"2015-10-16 19:12:17",0.0072,0.197,2,0
1445023268,"2015-10-16 19:21:08",0.0072,0.197,2,0
1445023358,"2015-10-16 19:22:38",0.0071,2.769,3,0
1445023358,"2015-10-16 19:22:38",0.0072,0.25,2,0
1445023358,"2015-10-16 19:22:38",0.0072,1.135,2,0
1445023358,"2015-10-16 19:22:38",0.0072,3.564,2,0
1445023358,"2015-10-16 19:22:38",0.0072,0.754,30,0
1445023358,"2015-10-16 19:22:38",0.0072,3.065,2,0
1445023808,"2015-10-16 19:30:08",0.0071,0.326,30,0
1445024173,"2015-10-16 19:36:13",0.007,0.033,2,0
1445024173,"2015-10-16 19:36:13",0.007,0.2,3,0
1445024173,"2015-10-16 19:36:13",0.0071,1.599,2,0
1445024417,"2015-10-16 19:40:17",0.0071,0.197,2,0
1445024771,"2015-10-16 19:46:11",0.0071,1.092,2,0
1445024771,"2015-10-16 19:46:11",0.0071,0.231,3,0
1445024889,"2015-10-16 19:48:09",0.0071,0.25,2,0
1445025246,"2015-10-16 19:54:06",0.0071,0.197,2,0
1445025852,"2015-10-16 20:04:12",0.007,0.2,2,0
1445026338,"2015-10-16 20:12:18",0.007,0.197,2,0
1445026573,"2015-10-16 20:16:13",0.007,0.878,4,0
1445026931,"2015-10-16 20:22:11",0.0069,0.197,2,0
1445026931,"2015-10-16 20:22:11",0.0069,0.356,3,0
1445026936,"2015-10-16 20:22:16",0.0069,0.034,2,0
1445027044,"2015-10-16 20:24:04",0.0069,0.288,2,0
1445027044,"2015-10-16 20:24:04",0.0069,0.597,2,0
1445027287,"2015-10-16 20:28:07",0.0069,6.258,2,0
1445027532,"2015-10-16 20:32:12",0.0069,0.197,2,0
1445027644,"2015-10-16 20:34:04",0.0069,0.082,3,0
1445027644,"2015-10-16 20:34:04",0.0069,1.156,2,0
1445027765,"2015-10-16 20:36:05",0.0068,7.887,2,0
